id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,census_track
516461,Great studio apt in midtown west!,2542895,Aaron,Manhattan,Chelsea,40.750859999999996,-73.99776,Entire home/apt,130,5,9,2016-08-04,0.1,1,0,3.6061e+14
516643,"Williamsburg Apt, close to metro L",2543761,Stephane,Brooklyn,Williamsburg,40.71915,-73.95581,Entire home/apt,150,3,1,2013-01-04,0.01,1,0,3.6047e+14
516791,Lovely Brooklyn Apt,696306,Bethany,Brooklyn,Kensington,40.64625,-73.97932,Entire home/apt,90,10,33,2019-05-22,0.39,1,269,3.6047e+14
517626,Above Graham stop - L train,2438262,Walker,Brooklyn,Williamsburg,40.71577,-73.94084000000001,Private room,95,1,10,2014-12-03,0.14,1,0,3.6047e+14
517654,Beautiful apt 10 min to Wbrg!,78742,Joni,Queens,Ridgewood,40.70278,-73.90153000000001,Entire home/apt,70,30,3,2015-08-15,0.04,1,0,3.6081e+14
518566,"Gorgeous, charming Upper East private room",1497427,Andrea,Manhattan,Upper East Side,40.77108,-73.95966999999999,Private room,82,3,10,2019-05-15,0.13,2,251,3.6061e+14
518576,3 bedroom duplex apt with backyard,2155917,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94627,Entire home/apt,250,30,62,2019-07-02,0.73,3,292,3.6047e+14
518960,Cozy and quiet with secret garden,2155832,Federico,Manhattan,Harlem,40.82823,-73.94691,Entire home/apt,90,4,266,2019-07-04,3.17,1,150,3.6061e+14
519310,YOU ROOM IN NYC,1366310,Janina,Queens,Woodside,40.74377,-73.91225,Private room,75,2,251,2019-07-07,2.92,2,317,3.6081e+14
521018,1BR Loft in Brooklyn,2562882,Brendan,Brooklyn,Clinton Hill,40.694320000000005,-73.96481,Entire home/apt,160,14,3,2016-04-28,0.04,1,0,3.6047e+14
521038,Cozy room in  2 bedrm apt in amazing Harlem!,2563132,Ghislaine,Manhattan,Harlem,40.827490000000004,-73.9382,Private room,115,7,8,2012-12-25,0.09,1,178,3.6061e+14
521522,Beautiful 3 room studio in Brooklyn,2440317,Amelia,Brooklyn,South Slope,40.667770000000004,-73.98366999999999,Private room,150,4,5,2012-12-31,0.06,1,0,3.6047e+14
521672,Luxury Loft in Creative & Fun Apt,1720619,Glace,Brooklyn,Williamsburg,40.71423,-73.95305,Private room,89,4,160,2019-06-21,1.92,1,23,3.6047e+14
521806,Airy 1BR nice area Queens nr subway,2389494,Anya,Queens,Rego Park,40.72719,-73.86166,Entire home/apt,69,5,5,2019-05-17,0.1,1,4,3.6081e+14
522081,Guest Room in Art Loft in Chelsea,1413546,Asher,Manhattan,Chelsea,40.74341,-73.99298,Private room,170,2,183,2019-06-14,2.19,2,254,3.6061e+14
523123,Tranquility & convenience in Bklyn,2572253,Carl,Brooklyn,South Slope,40.660509999999995,-73.98495,Entire home/apt,375,5,19,2018-12-30,0.23,1,43,3.6047e+14
524111,"Convenient East Village Studio,",62508,Leigh,Manhattan,East Village,40.72915,-73.98019000000001,Entire home/apt,118,3,141,2019-06-24,1.66,1,13,3.6061e+14
525120,Very cute quiet Studio in chelsea,184883,Noele,Manhattan,Chelsea,40.74767,-74.01061,Entire home/apt,135,6,42,2019-05-27,0.49,1,170,3.6061e+14
525293,Yankee Nest,2556498,Chris,Bronx,Concourse,40.82822,-73.92439,Entire home/apt,250,3,119,2019-07-01,1.41,1,339,3.6005e+14
525388,Greenpoint gypset retreat,787204,Jenna,Brooklyn,Greenpoint,40.73067,-73.955,Entire home/apt,200,7,20,2019-06-23,0.24,1,365,3.6047e+14
525412,Beautiful sunny Nolita/Soho Apt,1104814,Robert,Manhattan,Nolita,40.72246,-73.99552,Entire home/apt,150,5,5,2015-06-28,0.06,1,0,3.6061e+14
525523,Comfortable Private Room in Upper Manhattan 2BR,2582890,Kim,Manhattan,East Harlem,40.80762,-73.94017,Private room,50,2,16,2018-07-04,0.62,1,60,3.6061e+14
526520,Large light-filled Apt in Brooklyn,2576980,Eleanor,Brooklyn,Prospect Heights,40.677859999999995,-73.97166,Private room,60,2,0,,,1,0,3.6047e+14
526532,Beautiful Spacious Brownstone,2492286,Reena,Manhattan,Harlem,40.807190000000006,-73.94253,Entire home/apt,100,2,24,2018-09-10,0.29,1,0,3.6061e+14
526923,Come stay in super comfy and cozy!,2589521,Lisbeth,Manhattan,Flatiron District,40.74129,-73.98374,Entire home/apt,265,3,26,2019-06-15,0.32,1,341,3.6061e+14
526942,UES Jewel-Private Long Term Rental,2205455,Wendy,Manhattan,Upper East Side,40.777609999999996,-73.94606,Private room,90,30,3,2018-09-14,0.04,1,128,3.6061e+14
527076,"Great 1BR, 1BaR in Lux Bldg w Pool",2590219,Kyle,Manhattan,Upper East Side,40.76413,-73.96226999999999,Entire home/apt,175,2,0,,,1,0,3.6061e+14
528485,lovely private room in South Park Slope,17985,Sing,Brooklyn,Sunset Park,40.661190000000005,-73.98822,Private room,36,10,5,2019-04-30,0.07,2,44,3.6047e+14
530247,☆ Home Away From Home <3 of NYC! ☆ 2BR ENTIRE HOME,2604437,Lane,Manhattan,Upper West Side,40.783390000000004,-73.98003,Entire home/apt,250,4,2,2014-06-28,0.03,2,0,3.6061e+14
530431,"Bright, Renovated 1BR in Brownstone",2605064,Larah,Manhattan,Harlem,40.806540000000005,-73.95019,Entire home/apt,220,3,194,2019-07-04,2.42,1,338,3.6061e+14
530576,"1bedroom, 70s UWS,brownstone charm",263510,Sandy,Manhattan,Upper West Side,40.78111,-73.97739,Private room,93,14,88,2019-06-28,1.03,1,176,3.6061e+14
530632,Sunny + Charming 2 BR in Brooklyn Brownstone,1816331,Justine,Brooklyn,Crown Heights,40.67147,-73.94979000000001,Entire home/apt,275,5,2,2018-10-18,0.1,1,357,3.6047e+14
531091,King size bedroom in 2 bed apartment,1787284,Dragan,Queens,Astoria,40.755320000000005,-73.91603,Private room,109,30,304,2019-06-19,3.7,1,0,3.6081e+14
531208,Industrial Loft in Williamsburg,2495836,Sofia,Brooklyn,Williamsburg,40.70762,-73.96764,Entire home/apt,450,2,11,2014-07-08,0.13,1,0,3.6047e+14
531258,1 BR Village - 30 day+ stay,2609535,Alexandra,Manhattan,Greenwich Village,40.7311,-73.99913000000001,Entire home/apt,165,30,19,2018-10-15,0.23,1,259,3.6061e+14
531455,Nice one bedroom apartment by the Prospect park,1445298,Gita,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.96294,Entire home/apt,80,7,23,2019-06-05,0.27,1,20,3.6047e+14
532288,A Little West Village Charm,683230,Thomas,Manhattan,Greenwich Village,40.731759999999994,-73.99895,Private room,295,5,103,2019-06-30,1.25,3,350,3.6061e+14
532749,"Very Large, Airy, and Bright Loft -Williamsburg",2617850,Matthew,Brooklyn,Williamsburg,40.71606,-73.95526,Entire home/apt,280,7,82,2019-06-21,0.98,1,41,3.6047e+14
533168,Spacious Nolita 2 Bd w/roof garden,2620162,Olivia,Manhattan,Nolita,40.72184,-73.9944,Entire home/apt,300,30,92,2019-06-08,1.09,1,106,3.6061e+14
533506,2RW - CARRIAGE HOUSE STUDIO OFF CTYD,2027013,Adam,Manhattan,East Village,40.72829,-73.98156,Entire home/apt,99,30,66,2019-07-03,0.77,6,0,3.6061e+14
533625,Sunny 2 Bedroom Duplex with Garden,367815,Liz,Brooklyn,Bedford-Stuyvesant,40.69043,-73.95676999999999,Entire home/apt,175,3,18,2018-10-08,0.35,2,0,3.6047e+14
533927,Large NYC Chelsea Studio - King Bed,2624738,Michael,Manhattan,Chelsea,40.74403,-73.99580999999999,Entire home/apt,225,4,153,2019-06-24,2.03,1,205,3.6061e+14
534897,"CHELSEA APT- SPACE, LIGHT, BEAUTY! ",2426404,Judith & Reid,Manhattan,Chelsea,40.74552,-74.0006,Entire home/apt,230,6,6,2015-06-12,0.09,1,0,3.6061e+14
535095,Beautiful bedroom in Prospect Heights,598770,Maite & Javi,Brooklyn,Prospect Heights,40.6744,-73.96558,Private room,90,7,43,2019-06-29,0.52,1,38,3.6047e+14
535352,Upper West Side 1-bedroom,2630351,Dawn,Manhattan,Upper West Side,40.79358,-73.97043000000001,Entire home/apt,102,3,36,2019-07-02,0.5,1,21,3.6061e+14
536578,Nice and clean private space in Bklyn loft.,2635819,Fabrizio,Brooklyn,Bushwick,40.7014,-73.91333,Private room,59,10,19,2019-06-20,0.27,1,0,3.6047e+14
538344,East Village Oasis!  1Bd Apt,2644519,David,Manhattan,East Village,40.729240000000004,-73.98113000000001,Entire home/apt,195,2,160,2019-06-11,2.31,1,68,3.6061e+14
538590,cozy 2bedroomAPART 10min to MIDTOWN,2645592,De & Claudia,Queens,Astoria,40.759190000000004,-73.91835999999999,Entire home/apt,150,3,74,2019-05-15,0.87,2,365,3.6081e+14
539160,Manhattan *SuperHost* Luxury 2 Bdrm Apt Sleeps 6+,512878,Michelle,Manhattan,Washington Heights,40.83064,-73.94076,Entire home/apt,170,1,47,2019-04-28,0.58,2,17,3.6061e+14
539350,Hell's Kitchen Musician's Hideaway,2640100,Stefanie,Manhattan,Hell's Kitchen,40.76184,-73.99334,Entire home/apt,217,2,43,2018-09-14,0.51,1,0,3.6061e+14
540057,Stylish Uptown Westside Apt.,2653648,Kareem,Manhattan,Harlem,40.82445,-73.95243,Entire home/apt,185,1,102,2019-06-13,1.19,2,91,3.6061e+14
540489,Large + Bright private bedroom in NoLiTa,2656413,Anton,Manhattan,Little Italy,40.72006,-73.99579,Private room,58,6,18,2019-01-20,0.21,1,0,3.6061e+14
541725,"Entire loft, best Williamsburg",1879389,Christina,Brooklyn,Williamsburg,40.718720000000005,-73.96042,Entire home/apt,189,4,33,2019-04-07,0.44,2,1,3.6047e+14
542054,3RW - CARRIAGE HOUSE STUDIO OFF CTYD,2027013,Adam,Manhattan,East Village,40.72855,-73.98265,Entire home/apt,88,30,60,2019-06-09,0.72,6,0,3.6061e+14
542203,QUITE LOVELY STUDIO IN HEART OF HELLS KITCHEN**,1846051,Kj,Manhattan,Hell's Kitchen,40.763040000000004,-73.9888,Entire home/apt,195,3,22,2019-06-23,1.61,2,59,3.6061e+14
543792,Studio Apartment Bushwick/Ridgewood,865264,Sharon And Tom,Queens,Ridgewood,40.70878,-73.91727,Entire home/apt,110,5,107,2019-06-21,1.25,1,276,3.6081e+14
544039,Luxury 2-bdrm w Piano & Gym,2674637,Greta,Brooklyn,Sunset Park,40.64437,-74.00304,Entire home/apt,120,14,0,,,1,0,3.6047e+14
544131,Heart of Greenwich Village near Bleecker St,534328,F,Manhattan,Greenwich Village,40.72987,-74.00081999999999,Private room,79,4,87,2019-07-04,1.02,1,30,3.6061e+14
544331,1 corner bedroom with lots of light,2676438,Srdjan,Manhattan,Upper East Side,40.77424,-73.94839,Entire home/apt,110,10,16,2018-08-07,0.2,1,0,3.6061e+14
545261,Clinton Hill Lux Apt Grill & Lawn,746552,Tom,Brooklyn,Clinton Hill,40.68752,-73.96688,Private room,200,3,2,2015-08-07,0.02,1,365,3.6047e+14
545651,COMFORTABLE PRIVATE ROOM FOR RENT,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.658409999999996,-73.95016,Private room,69,4,19,2019-05-20,0.24,3,43,3.6047e+14
546383,My Little Guest Room in Flushing,2680820,Linda,Queens,Flushing,40.75578,-73.81948,Private room,55,1,474,2019-05-25,5.53,3,332,3.6081e+14
546504,Brooklyn Heights 1brm Private Deck ,2687009,Jeff,Brooklyn,Brooklyn Heights,40.69271,-73.99365,Entire home/apt,135,4,5,2016-05-16,0.06,1,0,3.6047e+14
546573,Stunning apt with downtown views!,1792568,Mickey,Manhattan,Financial District,40.705870000000004,-74.01534000000001,Entire home/apt,500,2,63,2019-05-19,0.75,1,79,3.6061e+14
547830,Brooklyn Summer Sublet-Ditmas Park,2693076,Kristin,Brooklyn,Flatbush,40.64882,-73.9605,Entire home/apt,90,3,0,,,1,157,3.6047e+14
548133,Chic One-Bedroom Apt,2694451,Shontae,Brooklyn,Clinton Hill,40.69073,-73.96762,Entire home/apt,135,3,28,2019-06-01,0.4,1,211,3.6047e+14
548184,Cozy Room in GREENPOINT Apt. YeY,2694253,Yonatan,Brooklyn,Greenpoint,40.72515,-73.95153,Private room,199,1,0,,,1,365,3.6047e+14
549873,1 BR with garden--East Village,2702563,James,Manhattan,East Village,40.725640000000006,-73.98252,Entire home/apt,90,2,5,2015-05-25,0.09,1,0,3.6061e+14
550288,Cozy Upper East Side 1 Bedroom,2684478,Brian,Manhattan,Upper East Side,40.78024,-73.94813,Entire home/apt,160,4,16,2019-02-12,0.2,1,0,3.6061e+14
550653,Sun Fill Room in a Spacious Apt,2706505,Huxley,Brooklyn,Windsor Terrace,40.6599,-73.98279000000001,Private room,65,20,6,2018-09-30,0.32,1,311,3.6047e+14
550777,"Lrg1Bdrm, Terrace w/ Cent.Park View",2707053,Kathleen,Manhattan,Upper West Side,40.7964,-73.9675,Entire home/apt,210,3,25,2019-06-10,0.3,1,347,3.6061e+14
550858,Gorgeous Chelsea loft in the heart of Manhattan,2277487,Henrik,Manhattan,Chelsea,40.74664,-73.99441,Entire home/apt,399,3,15,2017-08-10,0.31,1,0,3.6061e+14
552141,Historic sundrenched apt of the Lower East Side,2712998,Greg,Manhattan,Lower East Side,40.71788,-73.98975,Entire home/apt,300,1,45,2019-06-08,0.62,1,111,3.6061e+14
552519,Brooklyn Amazing 2bedrm Luxury Apt,2715012,Maurice,Brooklyn,Crown Heights,40.673559999999995,-73.9425,Entire home/apt,185,1,215,2019-06-16,2.55,3,348,3.6047e+14
552639,Beautiful 2-BDRM Brownstone Apartment,2518984,Historic Harlem,Manhattan,Harlem,40.81757,-73.94709,Entire home/apt,220,3,33,2019-06-22,0.51,2,174,3.6061e+14
553516,One Bdrm in Trendy Prospect Hts,2261381,Jennie,Brooklyn,Prospect Heights,40.68052,-73.97254000000001,Entire home/apt,121,2,46,2017-01-02,0.54,1,0,3.6047e+14
553565,Feels like home with park view,567226,Yah,Manhattan,Inwood,40.86821,-73.92251999999999,Entire home/apt,120,10,25,2019-06-01,0.3,1,129,3.6061e+14
553862,"Bedroom, kitchen and private garden",2647043,Steve,Brooklyn,Park Slope,40.679809999999996,-73.97967,Private room,152,2,23,2018-10-08,0.27,1,365,3.6047e+14
554165,"View of skyline w roof deck, perfect for families!",1267900,Maayan,Brooklyn,Gowanus,40.68251,-73.98486,Entire home/apt,250,2,57,2019-07-02,0.67,1,25,3.6047e+14
555206,Spacious Room/Hip East Village Apt!,1925503,Evan,Manhattan,East Village,40.72718,-73.9812,Private room,99,6,80,2019-05-26,1.01,1,0,3.6061e+14
557487,Full apartment close to G & L train,2740824,Lindsey,Brooklyn,Greenpoint,40.72363,-73.9457,Entire home/apt,104,11,22,2019-05-10,0.26,1,0,3.6047e+14
559511,Huge & sunny 1BR apt in Greenpoint,2750389,Jessica,Brooklyn,Greenpoint,40.72697,-73.93921,Entire home/apt,120,5,40,2016-04-22,0.54,1,0,3.6047e+14
560078,Gorgeous Unique Garden-Terrace-Apt.,2753256,Vana,Manhattan,East Village,40.72274,-73.97934000000001,Entire home/apt,295,3,85,2019-06-23,1.02,1,261,3.6061e+14
560406,Charming old school 1BR in C. Gardens Brooklyn,2755668,Annie,Brooklyn,Carroll Gardens,40.68343,-73.99189,Entire home/apt,90,4,1,2012-07-11,0.01,1,0,3.6047e+14
563442,Designer Studio in the HEART of WV!,2770788,Laura,Manhattan,West Village,40.73514,-73.99954,Entire home/apt,197,14,29,2016-12-05,0.36,1,0,3.6061e+14
563496,Studio Apartment Greenwich Village,2770985,Aaron,Manhattan,Greenwich Village,40.734809999999996,-73.99845,Entire home/apt,145,5,1,2012-09-05,0.01,1,0,3.6061e+14
564049,Lovely Manhattan Apartment,2773585,Mathilde,Manhattan,Upper West Side,40.80053,-73.96651,Entire home/apt,90,30,23,2017-02-15,0.27,1,0,3.6061e+14
564184,CLEAN PRIVATE ROOM IN CHELSEA NYC,2378357,David,Manhattan,Chelsea,40.739709999999995,-74.00220999999999,Private room,125,2,42,2019-05-31,0.5,1,172,3.6061e+14
564447,GREAT DEAL IN TIMES SQ./HK,2775674,Matt,Manhattan,Hell's Kitchen,40.757670000000005,-73.99034,Entire home/apt,190,1,195,2019-06-25,2.83,1,69,3.6061e+14
564751,Artist space for creative nomads.,2777672,Kalae,Manhattan,Upper West Side,40.80165,-73.96287,Shared room,76,2,158,2019-05-05,1.91,3,324,3.6061e+14
565814,Bright friendly room in Brooklyn,532819,Heather,Brooklyn,Bedford-Stuyvesant,40.683279999999996,-73.9379,Private room,50,2,1,2016-12-28,0.03,1,0,3.6047e+14
566712,"GREAT EAST VILLAGE LOCATION, ELEVATOR & ROOFTOP!!!",2786764,Marianna,Manhattan,East Village,40.728190000000005,-73.97933,Private room,107,1,115,2019-06-07,1.4,1,85,3.6061e+14
566911,Entire 1 Bedroom Apartment Flat Historic Bedstuy,2788488,Sajjad,Brooklyn,Bedford-Stuyvesant,40.68411,-73.93875,Entire home/apt,80,4,42,2019-05-28,0.49,1,245,3.6047e+14
567195,Beautiful Garden Duplex in Brooklyn,2790324,Erin,Brooklyn,Bedford-Stuyvesant,40.68269,-73.94004,Entire home/apt,150,5,3,2015-08-17,0.04,1,0,3.6047e+14
568661,"Bright, Airy Loft Apt in Bushwick",2590864,Jason,Brooklyn,Bushwick,40.70779,-73.92129,Entire home/apt,110,90,32,2019-06-10,0.4,1,330,3.6047e+14
568684,800sqft apartment with huge terrace,2798644,Alessandra,Brooklyn,Bushwick,40.702020000000005,-73.92402,Entire home/apt,115,370,6,2018-04-15,0.09,1,365,3.6047e+14
568743,☆ 2BR East Village ☆ Sleeps 5 | BEST LOCATION ☆,627217,Seith,Manhattan,East Village,40.72603,-73.98751,Entire home/apt,151,2,214,2019-07-06,2.53,3,256,3.6061e+14
570218,Duplex Loft in Fort Greene,2805772,Christopher,Brooklyn,Fort Greene,40.68522,-73.97771,Entire home/apt,130,2,11,2019-05-06,0.13,1,0,3.6047e+14
570750,Fabulous Urban Retreat 2bdr,2806561,Noemie,Brooklyn,Crown Heights,40.67391,-73.94039000000001,Entire home/apt,180,2,221,2019-06-23,2.6,1,264,3.6047e+14
571564,large spacious room,1141935,Ana,Brooklyn,Crown Heights,40.67436,-73.94807,Private room,95,1,123,2019-06-02,1.47,3,359,3.6047e+14
573612,"Sunny Private Bedroom by Express Train, Colleges!",2270624,Ny,Manhattan,Harlem,40.81199,-73.95116,Private room,79,1,132,2019-06-16,1.56,2,335,3.6061e+14
573671,Luminous Modern Apt Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68586,-73.9501,Private room,60,30,41,2019-02-23,0.65,8,245,3.6047e+14
573795,Spacious Stylish  2 Bedroom Suite,38513,Nkosi,Brooklyn,East Flatbush,40.65204,-73.94938,Entire home/apt,133,4,104,2019-06-06,1.32,1,338,3.6047e+14
573870,Central Park West/ 80s One bedroom!,1385157,Brian,Manhattan,Upper West Side,40.782920000000004,-73.97438000000001,Entire home/apt,120,30,18,2019-05-27,0.22,5,337,3.6061e+14
575061,Your own floor (private) in prime Williamsburg!!,2828813,Katherine,Brooklyn,Williamsburg,40.716029999999996,-73.95665,Private room,120,2,143,2019-06-30,4.14,1,102,3.6047e+14
576227,Bright and Spacious Manhattan,2834840,Sheri,Manhattan,Harlem,40.824459999999995,-73.95274,Private room,700,28,4,2016-10-03,0.05,1,22,3.6061e+14
576426,TIMES SQ - FABULOUS 1BR/ BEST VIEW!,426725,Goran,Manhattan,Hell's Kitchen,40.7641,-73.98803000000001,Entire home/apt,165,3,25,2014-04-15,0.3,1,0,3.6061e+14
576916,"Beautiful, Quiet, Spacious 1BR - UWS by parks",2837527,Alexandra,Manhattan,Upper West Side,40.79785,-73.97202,Entire home/apt,165,4,4,2017-08-22,0.05,1,0,3.6061e+14
577324,Stylish 1BR Apartment Quick to Midtown and LGA!,2839267,Dustin,Queens,Ditmars Steinway,40.76961,-73.90451,Entire home/apt,54,45,198,2019-06-15,2.33,1,80,3.6081e+14
577703,Romantic Creative Retreat: Feel the Glow,2841175,Ina,Manhattan,East Village,40.730470000000004,-73.98229,Entire home/apt,100,5,6,2012-09-14,0.07,1,0,3.6061e+14
577824,Modern Private 2 BR Near DT Manhattan – 3 stops,2841374,Stephon & Luke,Brooklyn,Crown Heights,40.6772,-73.9506,Private room,80,7,10,2019-05-21,0.48,1,365,3.6047e+14
578267,*Lovely Bedroom! Big Sunny Apt*Manhattan*,1449904,Edel,Manhattan,Chinatown,40.71328,-73.99315,Private room,96,19,30,2019-04-08,0.36,1,165,3.6061e+14
578941,Beautiful Park Slope 2 bedroom,2847655,Gideon,Brooklyn,Park Slope,40.667320000000004,-73.98233,Entire home/apt,159,2,4,2015-09-21,0.08,1,0,3.6047e+14
579716,Sweet n' Spectacular PARK SLOPE!,2851409,Mark And Stoph,Brooklyn,South Slope,40.66488,-73.98079,Private room,50,2,201,2019-07-01,2.42,1,54,3.6047e+14
580323,Upper East Side 1 LG BR Avail in my Cute 2BR Apt,2311767,Melanie,Manhattan,East Harlem,40.78837,-73.94628,Private room,75,2,51,2019-06-30,0.61,1,77,3.6061e+14
581180,Beautiful Fresh Studio for Sublet,2775107,Dana,Brooklyn,Clinton Hill,40.682320000000004,-73.96500999999999,Entire home/apt,155,30,63,2019-05-26,0.75,1,249,3.6047e+14
581421,Pvblic Bath Artist Loft,2861848,Bekah,Brooklyn,Greenpoint,40.73252,-73.95496,Private room,150,2,28,2018-08-05,0.59,1,72,3.6047e+14
581542,Escape to our Great Beach Getaway,2861854,Jeanmarie,Queens,Arverne,40.59783,-73.80158,Entire home/apt,92,1,55,2017-06-01,0.66,1,8,3.6081e+14
582272,Privet Room in Greenpoint +Backyard *location,2712129,Raziel,Brooklyn,Greenpoint,40.72437,-73.94847,Private room,75,5,1,2018-11-13,0.13,1,0,3.6047e+14
582372,Comfy New York City Launching Pad!!,733370,Tim,Queens,Astoria,40.77115,-73.92275,Private room,69,40,23,2016-07-01,0.27,1,207,3.6081e+14
583337,Lovely Condo Carroll Gardens/Gowanus,2874587,Ibie,Brooklyn,Carroll Gardens,40.67859,-73.99444,Entire home/apt,115,4,61,2019-03-09,0.72,1,15,3.6047e+14
583352,Charming Loft in the East Village,2423042,Nitin,Manhattan,East Village,40.723040000000005,-73.97923,Entire home/apt,120,60,5,2013-06-20,0.06,1,0,3.6061e+14
584122,"PRIVATE ROOM in HELL'S KITCHEN, NYC",2878358,Gio/Joey,Manhattan,Hell's Kitchen,40.77032,-73.99493000000001,Private room,120,2,67,2019-06-25,0.8,1,179,3.6061e+14
585369,SOHO/VILLAGE CHARMING STUDIO,911596,Anna,Manhattan,Greenwich Village,40.72692,-73.99948,Entire home/apt,215,30,110,2019-04-02,1.3,1,332,3.6061e+14
585491,Beautiful Modern Apt in Brooklyn,2886652,Kanan & Tobias,Brooklyn,Crown Heights,40.6806,-73.96316999999999,Entire home/apt,195,2,160,2019-06-18,1.95,1,255,3.6047e+14
585937,Comfortable 1 Bedroom in Greenpoint,2888900,Alex,Brooklyn,Greenpoint,40.729490000000006,-73.95493,Entire home/apt,175,3,102,2019-06-25,1.23,2,215,3.6047e+14
586847,LARGE BEDROOM +PRIVATE BATHROOM,311286,Helene,Brooklyn,Crown Heights,40.67649,-73.9435,Private room,80,2,5,2017-05-08,0.08,4,311,3.6047e+14
587519,Huge Bdrm in New Wilibrg 3 Bed Loft,2897835,Tim,Brooklyn,Williamsburg,40.71099,-73.95217,Private room,48,5,1,2015-03-31,0.02,1,0,3.6047e+14
587554,Warm&Cozy Studio West Village,2897329,Josefina,Manhattan,West Village,40.73041,-74.00326,Entire home/apt,200,7,34,2019-06-30,0.41,1,217,3.6061e+14
587641,Luxury Pad NYC - Williamsburg Loft,717562,John,Brooklyn,Williamsburg,40.7197,-73.95741,Entire home/apt,275,30,6,2015-10-31,0.07,1,363,3.6047e+14
587698,Very close to Downtown Awesome Room,807642,Jeffrey,Brooklyn,Gravesend,40.60399,-73.97091999999999,Private room,72,1,61,2019-07-06,0.81,2,335,3.6047e+14
587740,Designer open space in TriBeCa Soho 1000sq ft,2899508,Tom & Jennifer,Manhattan,SoHo,40.72372,-74.00277,Entire home/apt,199,60,11,2019-06-21,0.13,1,281,3.6061e+14
588677,Great find- 2 bedroom apartment in Williamsburg!,2407024,Michael,Brooklyn,Williamsburg,40.70989,-73.95347,Entire home/apt,250,30,1,2012-08-10,0.01,2,250,3.6047e+14
590903,CLOSE TO CENTRAL PRK & EXPRESS TRAINS ABCD 2/3,1345769,Wowa,Manhattan,Harlem,40.807970000000005,-73.9489,Private room,75,5,46,2019-05-05,0.6,1,343,3.6061e+14
591135,Awesome Place! Amazing Location!!!,1523018,T,Manhattan,SoHo,40.72466,-73.99632,Private room,125,1,132,2019-06-05,1.75,1,365,3.6061e+14
591565,Everyone who stays leaves happy!,2919467,Lisa,Manhattan,Tribeca,40.71552,-74.00749,Private room,229,1,62,2014-04-27,0.73,1,36,3.6061e+14
591710,Spacious one bedroom apartment in Brooklyn Heights,2920855,Theodore,Brooklyn,Brooklyn Heights,40.69464,-73.99885,Entire home/apt,175,10,8,2018-08-24,0.17,1,0,3.6047e+14
592785,Adorable 1 Bedroom,2932668,Stephanie,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95824,Entire home/apt,140,3,16,2017-04-17,0.27,1,0,3.6047e+14
592831,Beautiful Bedroom in Brooklyn,2926404,Chris,Brooklyn,Bedford-Stuyvesant,40.69079,-73.95809,Private room,54,2,19,2016-07-15,0.23,1,220,3.6047e+14
592853,A GEM IN THE CITY,2926593,Valerie,Queens,Ridgewood,40.70001,-73.90698,Entire home/apt,75,2,17,2017-01-01,0.2,1,0,3.6081e+14
593000,Cozy 1BD Manhattan close Central Pk,2927446,Marie-Jeanne,Manhattan,Upper East Side,40.77247,-73.94665,Entire home/apt,110,7,12,2016-11-18,0.14,1,0,3.6061e+14
593292,Penthouse Studio East 50s Terrace,2929585,Hillary,Manhattan,Murray Hill,40.75128,-73.97658,Entire home/apt,165,1,321,2019-06-15,3.93,1,185,3.6061e+14
593320,In Manhattan+1 Small Block to train,2929756,Chris,Manhattan,Inwood,40.86345,-73.92039,Private room,55,4,160,2019-06-12,1.89,2,79,3.6061e+14
594020,In_Manhattan+1 Small Block to train,2929756,Chris,Manhattan,Inwood,40.862840000000006,-73.91955,Private room,55,4,142,2019-06-03,1.68,2,179,3.6061e+14
594036,Spacious Greenwich Village Loft,2934010,Bill,Manhattan,West Village,40.73413,-74.00465,Entire home/apt,300,1,5,2015-10-11,0.06,1,0,3.6061e+14
594640,NYC Chelsea very spacious 1-bedroom apartment,2937468,Markus,Manhattan,Chelsea,40.74026,-74.00079000000001,Entire home/apt,275,6,61,2019-06-30,0.73,1,69,3.6061e+14
594732,Greenwich Village Skylit 1BR +deck!,2938302,Chris,Manhattan,Greenwich Village,40.73474,-73.99526999999999,Entire home/apt,331,7,0,,,1,189,3.6061e+14
595321,Williamsburg Peace for the Solo Traveler,898980,Kelly,Brooklyn,Williamsburg,40.713159999999995,-73.94532,Private room,77,3,5,2018-10-21,0.08,1,0,3.6047e+14
595604,1 Bed Manhattan Apt. Minimum 7 DAYS,2943157,Ana,Manhattan,Washington Heights,40.8347,-73.94856999999999,Private room,60,30,36,2017-01-25,0.44,1,365,3.6061e+14
596448,The Perfect Brooklyn Heights Apt,2648088,Angela,Brooklyn,Brooklyn Heights,40.69082,-73.99280999999999,Entire home/apt,129,1,109,2019-06-14,1.51,1,261,3.6047e+14
597544,Dream Room in Sunnyside New York,2954200,Nancy,Queens,Sunnyside,40.741240000000005,-73.92273,Private room,100,3,28,2019-03-31,0.38,1,188,3.6081e+14
